brakingPressure, currentGear, distanceCounter, electronicStabilityProgram, engineSpeed, fuelConsumption, gearSelection, lapDistance, laptime, lateralAcceleration, longitudinalAcceleration, longitudinalSlipRR, longitudinalSlipRL, longitudinalSlipFR, longitudinalSlipFL, pedalForce, sectorDistance, sectorTime, speed, steeringWheelAngle, timestamp, tirePressureFR, tirePressureFL, tirePressureRR, tirePressureRL, tripDistance, wpoCharismaDamper, wpoCharismaMotor, wpoCharismaTransmission, wpoOversteer, wpoUndersteer, latitude, longitude, yawVelocity
0.0, 2, 12524.963, deactivated, 5586, 0.0, -, 4017.7402, 86932, 1.5494393, -0.32619774, 0.0, 0.0, 0.0, 0.0, 0.0, , 2057, 75.40384, 124.7, 1664378817653, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07141918, -1.012557987, 0.0
0.0, 2, 12526.992, deactivated, 5601, 0.0, -, 4019.7695, 87009, 1.4352701, -0.21202852, 0.0, 0.0, 0.0, 0.0, 0.0, , 2134, 73.12948, 128.0, 1664378817730, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.004, 52.07140914, -1.012533268, 0.0
0.0, 2, 12526.992, deactivated, 5664, 0.0, -, 4019.7695, 87110, 1.4841998, -0.09785932, 0.0, 0.0, 0.0, 0.0, 0.248, , 2235, 73.12948, 119.2, 1664378817831, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.032, 52.07140914, -1.012533268, 0.0
0.0, 2, 12531.1455, deactivated, 5469, 0.0, -, 4023.9229, 87212, 1.3700305, -0.1304791, 0.0, 0.0, 0.0, 0.0, 0.248, , 2337, 75.026115, 103.8, 1664378817933, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.048, 52.07139233, -1.012479191, 0.0
0.0, 2, 12533.2295, deactivated, 5364, 0.0, -, 4026.0068, 87311, 1.5331293, -0.19571865, 0.0, 0.0, 0.0, 0.0, 0.16399999, , 2436, 70.92161, 88.7, 1664378818032, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.028, 52.07138582, -1.012450706, 0.0
0.0, 2, 12535.214, deactivated, 5742, 0.0, -, 4027.9912, 87414, 1.5005096, -0.032619774, 0.0, 0.0, 0.0, 0.0, 0.16399999, , 2539, 73.0275, 90.4, 1664378818135, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.016, 52.07138081, -1.012422929, 0.0
0.0, 2, 12537.302, deactivated, 5718, 0.0, -, 4030.079, 87529, 1.2884811, 0.16309887, 0.0, 0.0, 0.0, 0.0, 0.444, , 2654, 76.82145, 103.4, 1664378818250, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.008, 52.07137689, -1.012393154, 0.0
0.0, 2, 12539.392, deactivated, 5673, 0.0, -, 4032.169, 87610, 1.4026504, 0.11416921, 0.0, 0.0, 0.0, 0.0, 0.444, , 2735, 76.97639, 110.5, 1664378818331, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.004, 52.0713743, -1.012362975, 0.0
0.0, 2, 12541.526, deactivated, 5796, 0.0, -, 4034.3037, 87730, 1.4026504, 0.1304791, 0.0, 0.0, 0.0, 0.0, 0.46400002, , 2855, 76.94812, 113.3, 1664378818451, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.02, 52.07137286, -1.012331928, 0.0
0.0, 2, 12543.665, deactivated, 5730, 0.0, -, 4036.4424, 87812, 1.4678898, 0.1304791, 0.0, 0.0, 0.0, 0.0, 0.46400002, , 2937, 76.86328, 126.0, 1664378818533, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.084, 52.07137262, -1.012300749, 0.0
0.0, 2, 12545.797, deactivated, 5778, 0.0, -, 4038.5742, 87913, 1.3863405, 0.14678898, 0.0, 0.0, 0.0, 0.0, 0.552, , 3038, 77.01291, 136.5, 1664378818634, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.148, 52.07137357, -1.012269698, 0.0
0.0, 2, 12547.941, deactivated, 6084, 0.0, -, 4040.7188, 88013, 1.2884811, 0.14678898, 0.0, 0.0, 0.0, 0.0, 0.552, , 3138, 79.11559, 138.9, 1664378818734, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.208, 52.07137559, -1.012238591, 0.0
0.0, 2, 12550.171, deactivated, 5907, 0.0, -, 4042.9482, 88107, 1.2721711, 0.29357797, 0.0, 0.0, 0.0, 0.0, 0.616, , 3232, 82.93861, 139.8, 1664378818828, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.34, 52.07137883, -1.012206502, 0.0
0.0, 2, 12552.395, deactivated, 6006, 0.0, -, 4045.1719, 88215, 1.2395514, 0.48929664, 0.0, 0.0, 0.0, 0.0, 0.616, , 3340, 81.11385, 136.2, 1664378818936, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.456, 52.07138315, -1.012174841, 0.0
0.0, 2, 12554.64, deactivated, 5982, 0.0, -, 4047.417, 88319, 1.2395514, 0.14678898, 0.0, 0.0, 0.0, 0.0, 0.584, , 3444, 81.170334, 133.3, 1664378819040, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.492, 52.07138856, -1.012143312, 0.0
0.0, 2, 12556.855, deactivated, 6381, 0.0, -, 4049.6328, 88411, 1.2884811, 0.47298673, 0.0, 0.0, 0.0, 0.0, 0.584, , 3536, 83.023735, 123.7, 1664378819132, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.464, 52.07139491, -1.012112674, 0.0
0.0, 2, 12559.225, deactivated, 6462, 0.0, -, 4052.002, 88515, 1.141692, 0.6197757, 0.0, 0.0, 0.0, 0.0, 1.0, , 3640, 84.7434, 115.9, 1664378819236, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.392, 52.07140283, -1.012080613, 0.0
0.0, 2, 12561.573, deactivated, 6543, 0.0, -, 4054.3506, 88630, 1.2069317, 0.47298673, 0.0, 0.0, 0.0, 0.0, 1.0, , 3755, 84.886314, 100.5, 1664378819351, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.248, 52.07141182, -1.012049626, 0.0
0.0, 2, 12564.015, deactivated, 6681, 0.0, -, 4056.792, 88713, 1.2395514, 0.5219164, 0.0, 0.0, 0.0, 0.0, 1.0, , 3838, 87.07081, 81.7, 1664378819434, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.144, 52.07142221, -1.012018265, 0.0
0.0, 2, 12566.454, deactivated, 6846, 0.0, -, 4059.2314, 88819, 1.1090723, 0.58715594, 0.0, 0.0, 0.0, 0.0, 1.0, , 3944, 89.178314, 71.0, 1664378819540, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.144, 52.0714336, -1.01198787, 0.0
0.0, 2, 12569.02, deactivated, 7080, 0.0, -, 4061.7969, 88917, 1.2232416, 0.45667684, 0.0, 0.0, 0.0, 0.0, 0.98, , 4042, 91.47753, 81.8, 1664378819638, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.044, 52.07144657, -1.011956939, 0.0
0.0, 2, 12571.602, deactivated, 7293, 0.0, -, 4064.379, 89018, 1.1906219, 0.5382263, 0.0, 0.0, 0.0, 0.0, 0.98, , 4143, 95.561554, 88.6, 1664378819739, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.184, 52.07146053, -1.011926856, 0.0
0.0, 2, 12574.304, deactivated, 7287, 0.0, -, 4067.081, 89115, 1.141692, 0.5382263, 0.0, 0.0, 0.0, 0.0, 0.92800003, , 4240, 95.438644, 80.6, 1664378819836, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.16, 52.07147612, -1.011896652, 0.0
0.0, 2, 12576.977, deactivated, 7560, 0.0, -, 4069.754, 89210, 1.304791, 0.45667684, 0.0, 0.0, 0.0, 0.0, 0.92800003, , 4335, 99.932205, 61.6, 1664378819931, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.076, 52.07149247, -1.011868104, 0.0
0.0, 2, 12579.779, deactivated, 7653, 0.0, -, 4072.5566, 89319, 1.0927625, 0.6523955, 0.0, 0.0, 0.0, 0.0, 0.97199994, , 4444, 99.69771, 32.5, 1664378820040, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.044, 52.07151052, -1.011839588, 0.0
0.0, 2, 12582.554, deactivated, 7737, 0.0, -, 4075.331, 89413, 1.1743119, 0.48929664, 0.0, 0.0, 0.0, 0.0, 0.97199994, , 4538, 101.84178, 48.7, 1664378820134, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.02, 52.07152922, -1.011812824, 0.0
0.0, 2, 12585.44, deactivated, 7992, 0.0, -, 4078.2178, 89529, 1.2884811, 0.50560653, 0.0, 0.0, 0.0, 0.0, 1.0, , 4654, 106.3542, 58.2, 1664378820250, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.012, 52.0715494, -1.011786384, 0.0
0.0, 2, 12591.329, deactivated, 8091, 0.0, -, 4084.1064, 89661, 1.1743119, 0.5219164, 0.0, 0.0, 0.0, 0.0, 1.0, , 4786, 108.301155, 45.8, 1664378820382, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07159257, -1.011736701, 0.0
0.0, 2, 12591.329, deactivated, 8091, 0.0, -, 4084.1064, 89704, 1.1743119, 0.5219164, 0.0, 0.0, 0.0, 0.0, 1.0, , 4829, 108.301155, 45.8, 1664378820425, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07159257, -1.011736701, 0.0
0.0, 2, 12594.355, deactivated, 8271, 0.0, -, 4087.1328, 89807, 1.1906219, 0.5382263, 0.0, 0.0, 0.0, 0.0, 1.0, , 4932, 110.619576, 43.9, 1664378820528, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07161671, -1.011716378, 0.0
0.0, 2, 12597.47, deactivated, 8295, 0.0, -, 4090.247, 89930, 0.94597346, 0.55453616, 0.0, 0.0, 0.0, 0.0, 1.0, , 5055, 110.40563, 32.9, 1664378820651, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07163625, -1.01168386, 0.0
0.0, 3, 12600.47, deactivated, 8388, 0.0, -, 4093.247, 90009, 1.0438328, 0.5382263, 0.0, 0.0, 0.0, 0.0, 1.0, , 5134, 110.45871, 32.6, 1664378820730, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07166015, -1.011663618, 0.0
0.0, 3, 12603.564, deactivated, 8436, 0.0, -, 4096.342, 90121, 0.7339449, 0.5382263, 0.0, 0.0, 0.0, 0.0, 1.0, , 5246, 112.66922, 30.8, 1664378820842, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07168516, -1.011643882, 0.0
0.0, 3, 12606.634, deactivated, 6462, 0.0, -, 4099.411, 90210, 0.63608557, 0.47298673, 0.0, 0.0, 0.0, 0.0, 1.0, , 5335, 113.015755, 31.4, 1664378820931, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07171025, -1.011625255, 0.0
0.0, 3, 12609.75, deactivated, 6216, 0.0, -, 4102.5273, 90319, 0.5219164, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 5444, 114.952835, 29.1, 1664378821040, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07173591, -1.011607066, 0.0
0.0, 3, 12612.846, deactivated, 6336, 0.0, -, 4105.623, 90410, 0.5219164, 0.40774718, 0.0, 0.0, 0.0, 0.0, 1.0, , 5535, 117.35733, 26.5, 1664378821131, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07176161, -1.011589787, 0.0
0.0, 3, 12616.061, deactivated, 6432, 0.0, -, 4108.838, 90515, 0.570846, 0.40774718, 0.0, 0.0, 0.0, 0.0, 1.0, , 5640, 117.319435, 26.8, 1664378821236, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0717885, -1.011572621, 0.0
0.0, 3, 12619.274, deactivated, 6495, 0.0, -, 4112.052, 90615, 0.63608557, 0.40774718, 0.0, 0.0, 0.0, 0.0, 1.0, , 5740, 119.36958, 26.7, 1664378821336, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07181556, -1.011556246, 0.0
0.0, 3, 12622.617, deactivated, 6567, 0.0, -, 4115.3945, 90730, 0.50560653, 0.3914373, 0.0, 0.0, 0.0, 0.0, 1.0, , 5855, 121.50732, 23.2, 1664378821451, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07184391, -1.011540121, 0.0
0.0, 3, 12626.062, deactivated, 6657, 0.0, -, 4118.839, 90812, 0.16309887, 0.3914373, 0.0, 0.0, 0.0, 0.0, 1.0, , 5937, 121.51189, 11.4, 1664378821533, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07187399, -1.011528294, 0.0
0.0, 3, 12630.093, deactivated, 6759, 0.0, -, 4122.87, 90952, 0.0, 0.44036698, 0.0, 0.0, 0.0, 0.0, 1.0, , 6077, 123.56475, 4.8, 1664378821673, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07190823, -1.011509072, 0.0
0.0, 3, 12633.512, deactivated, 6792, 0.0, -, 4126.289, 91018, -0.016309887, 0.42405704, 0.0, 0.0, 0.0, 0.0, 1.0, , 6143, 123.56495, 4.2, 1664378821739, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0719375, -1.01149388, 0.0
0.0, 3, 12637.026, deactivated, 6894, 0.0, -, 4129.8037, 91118, 0.081549436, 0.42405704, 0.0, 0.0, 0.0, 0.0, 1.0, , 6243, 127.868385, 9.0, 1664378821839, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07196758, -1.011478254, 0.0
0.0, 3, 12640.53, deactivated, 6999, 0.0, -, 4133.3076, 91213, 0.30988786, 0.42405704, 0.0, 0.0, 0.0, 0.0, 1.0, , 6338, 129.9991, 21.1, 1664378821934, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07199757, -1.011462663, 0.0
0.0, 3, 12644.152, deactivated, 7095, 0.0, -, 4136.9297, 91314, 0.570846, 0.44036698, 0.0, 0.0, 0.0, 0.0, 1.0, , 6439, 129.94835, 30.4, 1664378822035, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07202862, -1.0114468, 0.0
0.0, 3, 12647.759, deactivated, 7176, 0.0, -, 4140.536, 91410, 0.60346586, 0.40774718, 0.0, 0.0, 0.0, 0.0, 1.0, , 6535, 132.11877, 29.6, 1664378822131, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07205967, -1.011431736, 0.0
0.0, 3, 12651.465, deactivated, 7263, 0.0, -, 4144.242, 91515, 0.7339449, 0.42405704, 0.0, 0.0, 0.0, 0.0, 1.0, , 6640, 134.24979, 31.0, 1664378822236, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07209176, -1.011417245, 0.0
0.0, 3, 12655.144, deactivated, 7338, 0.0, -, 4147.921, 91608, 0.7828746, 0.3914373, 0.0, 0.0, 0.0, 0.0, 1.0, , 6733, 136.33272, 35.3, 1664378822329, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07212378, -1.011403898, 0.0
0.0, 3, 12658.946, deactivated, 7458, 0.0, -, 4151.7236, 91710, 0.99490315, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 6835, 136.4685, 42.5, 1664378822431, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07215706, -1.011391293, 0.0
0.0, 3, 12662.831, deactivated, 7518, 0.0, -, 4155.6084, 91815, 1.0112131, 0.3914373, 0.0, 0.0, 0.0, 0.0, 1.0, , 6940, 138.54193, 39.8, 1664378822536, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0721916, -1.01138309, 0.0
0.0, 3, 12666.915, deactivated, 7605, 0.0, -, 4159.6924, 91931, 1.0275229, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 7056, 138.58893, 34.8, 1664378822652, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0722281, -1.011376832, 0.0
0.0, 3, 12670.799, deactivated, 7671, 0.0, -, 4163.576, 92006, 0.9785933, 0.3914373, 0.0, 0.0, 0.0, 0.0, 1.0, , 7131, 140.68166, 31.8, 1664378822727, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07226264, -1.011368626, 0.0
0.0, 3, 12674.731, deactivated, 7731, 0.0, -, 4167.509, 92110, 0.92966354, 0.3914373, 0.0, 0.0, 0.0, 0.0, 1.0, , 7235, 140.63942, 31.7, 1664378822831, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07229772, -1.011361746, 0.0
0.0, 3, 12678.685, deactivated, 7800, 0.0, -, 4171.462, 92213, 0.94597346, 0.3914373, 0.0, 0.0, 0.0, 0.0, 1.0, , 7338, 144.95047, 35.0, 1664378822934, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07233308, -1.011356096, 0.0
0.0, 3, 12682.6875, deactivated, 7884, 0.0, -, 4175.465, 92317, 0.99490315, 0.3751274, 0.0, 0.0, 0.0, 0.0, 1.0, , 7442, 144.94543, 37.9, 1664378823038, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07236895, -1.011351663, 0.0
0.0, 3, 12686.714, deactivated, 7965, 0.0, -, 4179.491, 92411, 1.0927625, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 7536, 145.0402, 42.9, 1664378823132, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07240509, -1.011348666, 0.0
0.0, 3, 12690.789, deactivated, 8049, 0.0, -, 4183.5664, 92513, 1.2558613, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 7638, 149.3505, 46.5, 1664378823234, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.0724417, -1.011347233, 0.0
0.0, 3, 12694.923, deactivated, 8133, 0.0, -, 4187.7, 92610, 1.1743119, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 7735, 147.20784, 41.7, 1664378823331, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07247885, -1.011347616, 0.0
0.0, 3, 12699.08, deactivated, 8214, 0.0, -, 4191.8574, 92713, 1.2558613, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 7838, 151.54099, 39.8, 1664378823434, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07251618, -1.011350059, 0.0
0.0, 3, 12703.289, deactivated, 8256, 0.0, -, 4196.0664, 92812, 1.1580019, 0.35881752, 0.0, 0.0, 0.0, 0.0, 1.0, , 7937, 151.48895, 39.7, 1664378823533, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07255392, -1.011354299, 0.0
0.0, 3, 12707.735, deactivated, 8319, 0.0, -, 4200.5127, 92924, 1.141692, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 8049, 153.62575, 39.9, 1664378823645, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07259327, -1.011365504, 0.0
0.0, 3, 12711.991, deactivated, 8364, 0.0, -, 4204.7686, 93016, 1.1906219, 0.34250763, 0.0, 0.0, 0.0, 0.0, 1.0, , 8141, 151.5422, 42.2, 1664378823737, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07263123, -1.011373114, 0.0
0.0, 3, 12716.27, deactivated, 8430, 0.0, -, 4209.047, 93115, 1.141692, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 8240, 155.7563, 42.1, 1664378823836, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07266926, -1.011382357, 0.0
0.0, 3, 12720.598, deactivated, 8520, 0.0, -, 4213.375, 93209, 1.2884811, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 8334, 155.81046, 43.5, 1664378823930, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07270755, -1.01139341, 0.0
0.0, 3, 12724.946, deactivated, 8562, 0.0, -, 4217.7236, 93309, 1.2232416, 0.32619774, 0.0, 0.0, 0.0, 0.0, 1.0, , 8434, 157.93555, 42.2, 1664378824030, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07274583, -1.011406215, 0.0
0.0, 4, 12729.34, deactivated, 8649, 0.0, -, 4222.117, 93411, 1.3374107, 0.30988786, 0.0, 0.0, 0.0, 0.0, 1.0, , 8536, 160.13016, 42.2, 1664378824132, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07278423, -1.011421103, 0.0
0.0, 4, 12733.757, deactivated, 8661, 0.0, -, 4226.534, 93516, 1.2884811, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 8641, 160.07317, 39.8, 1664378824237, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07282256, -1.01143789, 0.0
0.0, 4, 12738.201, deactivated, 7140, 0.0, -, 4230.9785, 93628, 1.1253822, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8753, 160.23672, 41.8, 1664378824349, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07286079, -1.011456633, 0.0
0.0, 4, 12742.678, deactivated, 6912, 0.0, -, 4235.455, 93713, 1.4026504, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 8838, 162.48662, 39.8, 1664378824434, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07289896, -1.011477244, 0.0
0.0, 4, 12747.213, deactivated, 6897, 0.0, -, 4239.99, 93838, 1.4026504, 0.2609582, 0.0, 0.0, 0.0, 0.0, 1.0, , 8963, 162.53136, 36.7, 1664378824559, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07293729, -1.011499758, 0.0
0.0, 4, 12751.726, deactivated, 7047, 0.0, -, 4244.503, 93904, 1.0275229, 0.16309887, 0.0, 0.0, 0.0, 0.0, 1.0, , 9029, 162.32487, 36.3, 1664378824625, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07297499, -1.011524012, 0.0
0.0, 4, 12756.309, deactivated, 6861, 0.0, -, 4249.086, 94006, 1.141692, 0.17940876, 0.0, 0.0, 0.0, 0.0, 1.0, , 9131, 166.81958, 34.9, 1664378824727, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07301287, -1.011550249, 0.0
0.0, 4, 12760.866, deactivated, 6969, 0.0, -, 4253.6436, 94111, 1.2069317, 0.29357797, 0.0, 0.0, 0.0, 0.0, 1.0, , 9236, 164.73824, 29.6, 1664378824832, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07305013, -1.011577849, 0.0
0.0, 4, 12765.461, deactivated, 7011, 0.0, -, 4258.2383, 94213, 0.99490315, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 9338, 164.5766, 37.8, 1664378824934, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07308729, -1.011607067, 0.0
0.0, 4, 12770.054, deactivated, 7044, 0.0, -, 4262.831, 94322, 1.1743119, 0.2609582, 0.0, 0.0, 0.0, 0.0, 1.0, , 9447, 166.71149, 42.0, 1664378825043, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.024, 52.07312409, -1.01163738, 0.0
0.0, 4, 12774.699, deactivated, 7083, 0.0, -, 4267.4766, 94411, 1.1743119, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 9536, 166.75923, 35.7, 1664378825132, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.016, 52.07316092, -1.011669307, 0.0
0.0, 4, 12779.34, deactivated, 7137, 0.0, -, 4272.117, 94523, 1.1090723, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 9648, 166.70717, 32.5, 1664378825244, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.008, 52.07319715, -1.01170281, 0.0
0.0, 4, 12783.986, deactivated, 7158, 0.0, -, 4276.7637, 94611, 1.0927625, 0.27726808, 0.0, 0.0, 0.0, 0.0, 1.0, , 9736, 168.90425, 33.0, 1664378825332, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.004, 52.07323289, -1.011737865, 0.0
0.0, 4, 12788.68, deactivated, 7203, 0.0, -, 4281.457, 94727, 1.0927625, 0.2609582, 0.0, 0.0, 0.0, 0.0, 1.0, , 9852, 168.84804, 33.6, 1664378825448, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07326847, -1.011774628, 0.0
0.0, 4, 12793.394, deactivated, 7242, 0.0, -, 4286.171, 94808, 1.0601426, 0.24464832, 0.0, 0.0, 0.0, 0.0, 1.0, , 9933, 170.98668, 32.7, 1664378825529, 1.6, 1.7, 1.7, 1.9, 0, profile_8, efficiency, position_M_brief, 0.0, 0.0, 52.07330368, -1.011812853, 0.0
